4.388594586366333095e-02 5.272581907449095523e-02 2.473075054323351993e-02 4.820025456607042458e-02 4.790062447196136164e-02 7.282843219195399287e-02 0.000000000000000000e+00 8.268453705223326178e-03 1.602642803692859094e-02 7.211541295084361591e-02 2.029901213375635838e-02 1.145388075068310002e-01 3.583832815754774137e-02 9.706741285540168573e-02 0.000000000000000000e+00 1.608687275007810065e-03 0.000000000000000000e+00 8.359471732248194287e-02 1.105416572534689001e-01 9.319767024200037442e-02 5.663158584913511456e-02
4.362812412555042846e-02 4.775360770216648121e-02 1.395184035643593466e-02 3.945832336257324574e-02 5.105611017785179062e-02 6.928735079973837030e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.242278335053175739e-03 7.054397669704852436e-02 5.783947109590853106e-03 1.096142049108813493e-01 3.475094741968657447e-02 1.081624181779056587e-01 0.000000000000000000e+00 3.512310951160297484e-03 0.000000000000000000e+00 7.244505393092377787e-02 1.660637225777087389e-01 6.599138092952012979e-02 9.075440243620459813e-02
4.493498964504104298e-02 4.443385137016293146e-02 8.658902792899896353e-03 3.445596717942842058e-02 5.472553350826453444e-02 5.973758116067787866e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.900585788330608941e-03 6.281750557215155795e-02 0.000000000000000000e+00 9.862684173069022342e-02 3.068610823536722237e-02 1.077266585942135840e-01 6.352571558810434990e-04 9.085347482200743438e-03 1.372230073329058320e-04 6.090323656760099347e-02 2.248546158006461404e-01 4.428704190351054337e-02 1.093927525055996969e-01
1.785324494943727608e-02 1.267815234535711946e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.237384928624392755e-02 6.923953318240180788e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.493578774508635743e-02 0.000000000000000000e+00 1.241869839742731074e-01 3.618788143591912532e-02 1.255048275095576316e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.021349071158751370e-02 2.829179772186730113e-01 2.681203603643195210e-02 1.670962356050312292e-01
1.629946498136932223e-02 9.161232097346998574e-03 0.000000000000000000e+00 0.000000000000000000e+00 3.114601092043659328e-02 5.752729816598457085e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.410675412178254429e-02 0.000000000000000000e+00 1.227879708677847709e-01 3.058403928579335809e-02 1.122791849532839142e-01 0.000000000000000000e+00 2.063033858751738264e-03 0.000000000000000000e+00 2.120499886692204031e-02 3.154808845345614121e-01 1.547718804458682665e-02 2.018819393013958907e-01
1.526024800011499712e-02 8.599169082878405784e-03 0.000000000000000000e+00 0.000000000000000000e+00 3.168644922643109457e-02 4.671876598549151716e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.349249277033124583e-02 0.000000000000000000e+00 1.171543241743028124e-01 2.523044289450180472e-02 1.005238348589973241e-01 0.000000000000000000e+00 6.176119854986279571e-03 1.320022315341464652e-03 1.344309798337155713e-02 3.334604679063948307e-01 1.066328143308258557e-02 2.362712835137739387e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.991501173992618716e-03 4.409539680448237159e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.206707668000707528e-02 0.000000000000000000e+00 1.413889592490185643e-01 2.424215151673493954e-02 9.040824887747297978e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.599776158855551578e-01 9.666885259508573545e-04 2.798623612867856547e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.226633404602970351e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.154206763238669553e-02 0.000000000000000000e+00 1.378649770479855319e-01 2.367162552456465729e-02 7.018128146411639623e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.744846673859199560e-01 0.000000000000000000e+00 2.999890468989970804e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.082149053195943678e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.142156383752221477e-02 0.000000000000000000e+00 1.319001995969995011e-01 2.331232227647724378e-02 5.019969597387768240e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.878373639248471338e-01 0.000000000000000000e+00 3.145073638583168463e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.843273652579189126e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.997745346215697743e-02 0.000000000000000000e+00 1.393088470312010552e-01 2.238957843940574122e-02 3.462064829824046397e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.928223374879203922e-01 0.000000000000000000e+00 3.224483987552834718e-01
