1.771815002047809742e+02
1.499741182262879704e+02
1.501529222414002902e+02
1.305016107604343745e+02
1.260211079074927341e+02
1.242536354375745447e+02
1.293256973023275407e+02
1.200248113711059688e+02
1.157063167301307800e+02
1.138844770830124418e+02
1.116612574881425957e+02
1.079572855138765846e+02
1.054886541078356430e+02
1.026987946734093242e+02
9.945955195002065352e+01
9.659172974777942500e+01
1.005928295411256101e+02
8.592031356494709371e+01
8.399963829130643944e+01
8.317971011591021124e+01
8.271416932129807265e+01
8.191424989989680228e+01
8.188478543843348234e+01
8.186903524215624373e+01
8.185834319344662902e+01
8.185034666489116262e+01
8.184400674760297534e+01
8.183876574075753751e+01
8.183427597360912387e+01
8.183027990752459857e+01
8.182652325637685919e+01
8.182259701613544678e+01
8.181722205684822313e+01
8.179842226860644416e+01
8.109916584148855634e+01
8.105325136017161469e+01
8.104465169176302197e+01
8.104011479422250375e+01
8.103704462053988777e+01
8.103468912369368127e+01
8.103274046761956129e+01
8.103105313615225214e+01
8.102951837913786903e+01
8.102802854221990003e+01
8.102641045903790484e+01
8.102412588700204310e+01
8.101658135018602991e+01
8.025845477585822607e+01
8.022476072186557872e+01
7.863568978635422013e+01
7.739741787047059063e+01
7.712963174422712598e+01
7.712177917904386959e+01
7.711799480197632306e+01
7.711560684956499756e+01
7.711388523707204001e+01
7.711254161313624422e+01
7.711143694186452535e+01
7.711049509942488100e+01
7.710967052118499510e+01
7.710893405292894442e+01
7.710826603982921768e+01
7.710765265750134745e+01
7.710708383261574284e+01
7.710655200028882916e+01
7.710605132808980500e+01
7.710557721295562317e+01
7.710512594424801591e+01
7.710469447145801780e+01
7.710428023975447331e+01
7.710388107059699792e+01
7.710349507286487380e+01
7.710312057493497662e+01
7.710275607121278085e+01
7.710240017855328176e+01
7.710205159920963069e+01
7.710170908767349829e+01
7.710137141914536585e+01
7.710103735746980647e+01
7.710070562017479290e+01
7.710037483772693179e+01
7.710004350310502730e+01
7.709970990603467556e+01
7.709937204321181525e+01
7.709902749057316385e+01
7.709867321424860620e+01
7.709830527925474541e+01
7.709791838068501590e+01
7.709750505127411202e+01
7.709705424257181505e+01
7.709654860120042486e+01
7.709595876345609611e+01
7.709522996895206859e+01
7.709424537909868036e+01
7.709269964965453426e+01
7.708945667242278432e+01
7.707441362251729799e+01
7.637332362607206449e+01
7.633130550087390986e+01
7.632320523649873678e+01
